ProjectName,MethodIdentifier,ReleaseID,Bugginess,LOC,StatementsCount,CyclomaticComplexity,ParameterCount,NestingDepth,DecisionPoints,Feature7,Feature8,Feature9,Feature10
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java/process(WatchedEvent),release-4.1.0,yes,6,2,1,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java/warmUp(byte[], int, int, int, byte[], ClientConfiguration)",release-4.1.0,yes,36,4,6,14,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/closeHandle(),release-4.1.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/main(String[]),release-4.1.0,yes,20,5,1,14,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/writeSameEntryBatch(byte[], int)",release-4.1.0,yes,14,2,2,10,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java/writeSameEntry(byte[], int)",release-4.1.0,yes,11,2,2,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/run(),release-4.1.0,yes,4,1,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/main(String[]),release-4.1.0,yes,144,23,1,81,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/call(),release-4.1.0,yes,24,3,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/call(),release-4.1.0,yes,24,3,0,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/call(),release-4.1.0,yes,33,7,0,17,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/addComplete(int, LedgerHandle, long, Object)",release-4.1.0,yes,7,2,4,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/run(),release-4.1.0,yes,9,3,0,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/process(WatchedEvent),release-4.1.0,yes,6,2,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/startEnsemble(),release-4.1.0,yes,52,9,0,15,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/stopEnsemble(),release-4.1.0,yes,7,2,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/testThroughputLatency(),release-4.1.0,yes,9,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/testBookie(),release-4.1.0,yes,10,1,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/run(),release-4.1.0,yes,8,2,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/run(),release-4.1.0,yes,8,2,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java/testReadThroughputLatency(),release-4.1.0,yes,78,10,0,34,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getLedgerId(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getLedger(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getEntry(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/writeComplete(int, long, long, InetSocketAddress, Object)",release-4.1.0,yes,6,1,5,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/run(),release-4.1.0,yes,47,7,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/shutdown(),release-4.1.0,yes,9,2,0,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/accept(File, String)",release-4.1.0,yes,6,4,2,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/checkDirectoryStructure(File),release-4.1.0,yes,26,8,1,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/checkEnvironment(ZooKeeper),release-4.1.0,yes,66,13,1,24,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getCurrentDirectory(File),release-4.1.0,yes,3,1,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getCurrentDirectories(File[]),release-4.1.0,yes,7,2,1,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/process(int, long, ByteBuffer)",release-4.1.0,yes,34,6,3,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/readJournal(),release-4.1.0,yes,38,6,0,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/start(),release-4.1.0,yes,19,2,0,10,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/registerJMX(BKMBeanInfo),release-4.1.0,yes,17,3,1,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/unregisterJMX(),release-4.1.0,yes,18,5,0,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/instantiateZookeeperClient(ServerConfiguration),release-4.1.0,yes,9,2,1,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/registerBookie(int),release-4.1.0,yes,17,3,1,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/process(WatchedEvent),release-4.1.0,yes,21,5,1,12,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/newZookeeper(String, int)",release-4.1.0,yes,29,5,2,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/isRunning(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/run(),release-4.1.0,yes,19,3,0,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/shutdown(),release-4.1.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/shutdown(int),release-4.1.0,yes,28,4,1,7,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/getLedgerForEntry(ByteBuffer, byte[])",release-4.1.0,yes,18,2,2,11,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/addEntryByLedgerId(long, ByteBuffer)",release-4.1.0,yes,6,1,2,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/addEntryInternal(LedgerDescriptor, ByteBuffer, WriteCallback, Object)",release-4.1.0,yes,12,2,4,7,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/recoveryAddEntry(ByteBuffer, WriteCallback, Object, byte[])",release-4.1.0,yes,7,1,4,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/addEntry(ByteBuffer, WriteCallback, Object, byte[])",release-4.1.0,yes,11,2,4,4,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/fenceLedger(long, byte[])",release-4.1.0,yes,6,1,2,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/readEntry(long, long)",release-4.1.0,yes,8,2,2,4,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/writeComplete(int, long, long, InetSocketAddress, Object)",release-4.1.0,yes,6,2,5,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/incCount(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/waitZero(),release-4.1.0,yes,5,2,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/main(String[]),release-4.1.0,yes,19,2,1,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java/getName(),release-4.1.0,no,4,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java/isHidden(),release-4.1.0,no,4,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java/getQueueLength(),release-4.1.0,no,4,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/create(int),release-4.1.0,yes,14,5,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/setCode(int),release-4.1.0,yes,3,1,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/getCode(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/getMessage(int),release-4.1.0,yes,31,9,1,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java/getQueueLength(),release-4.1.0,no,1,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/getFileChannel(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/write(ByteBuffer),release-4.1.0,yes,24,5,1,17,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/position(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/size(),release-4.1.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/flush(boolean),release-4.1.0,yes,14,3,1,5,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java/read(ByteBuffer, long)",release-4.1.0,yes,59,16,2,27,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/verify(Cookie),release-4.1.0,yes,10,6,1,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/toString(),release-4.1.0,yes,8,1,0,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/parse(Scanner),release-4.1.0,yes,15,3,1,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/writeToDirectory(File),release-4.1.0,yes,15,2,1,4,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/writeToZooKeeper(ZooKeeper, ServerConfiguration)",release-4.1.0,yes,23,4,2,11,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/deleteFromZooKeeper(ZooKeeper, ServerConfiguration)",release-4.1.0,yes,8,2,2,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/generateCookie(ServerConfiguration),release-4.1.0,yes,15,1,1,9,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/readFromZooKeeper(ZooKeeper, ServerConfiguration)",release-4.1.0,yes,10,1,2,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/readFromDirectory(File),release-4.1.0,yes,4,1,1,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java/getZkPath(ServerConfiguration),release-4.1.0,yes,5,1,1,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/accept(long),release-4.1.0,yes,1,1,1,0,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/process(long, ByteBuffer)",release-4.1.0,yes,1,1,2,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/getCurrentLogId(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/createNewLog(),release-4.1.0,yes,29,4,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/removeEntryLog(long),release-4.1.0,yes,23,5,1,8,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/setLastLogId(File, long)",release-4.1.0,yes,14,2,2,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/accept(File),release-4.1.0,yes,4,1,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/getLastLogId(File),release-4.1.0,yes,30,4,1,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/readLastLogId(File),release-4.1.0,yes,22,5,1,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/flush(),release-4.1.0,yes,5,2,0,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/addEntry(long, ByteBuffer)",release-4.1.0,yes,14,2,2,10,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/readEntry(long, long, long)",release-4.1.0,yes,42,7,3,15,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/getChannelForLogId(long),release-4.1.0,yes,22,3,1,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/logExists(long),release-4.1.0,yes,9,2,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/findFile(long),release-4.1.0,yes,9,2,1,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/scanEntryLog(long, EntryLogScanner)",release-4.1.0,yes,58,9,2,21,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/shutdown(),release-4.1.0,yes,14,3,0,8,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readHeader(),release-4.1.0,yes,34,8,0,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/checkOpen(boolean),release-4.1.0,yes,33,9,1,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/writeHeader(),release-4.1.0,yes,10,1,0,8,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/size(),release-4.1.0,yes,8,2,0,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/read(ByteBuffer, long)",release-4.1.0,yes,3,1,2,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/readAbsolute(ByteBuffer, long)",release-4.1.0,yes,14,3,2,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/close(boolean),release-4.1.0,yes,7,3,1,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/write(ByteBuffer[], long)",release-4.1.0,yes,21,4,2,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/getMasterKey(),release-4.1.0,yes,4,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/use(),release-4.1.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/release(),release-4.1.0,yes,10,5,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/delete(),release-4.1.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java/checkParents(File),release-4.1.0,yes,9,3,1,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/containsIndexFiles(File, String)",release-4.1.0,yes,21,5,2,5,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/accept(File, String)",release-4.1.0,yes,10,6,2,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/getAllDirectories(ServerConfiguration),release-4.1.0,yes,8,1,1,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/detectPreviousVersion(File),release-4.1.0,yes,23,6,1,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/process(WatchedEvent),release-4.1.0,yes,7,2,1,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/newZookeeper(ServerConfiguration),release-4.1.0,yes,25,5,1,8,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/linkIndexDirectories(File, File)",release-4.1.0,yes,23,5,2,7,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/accept(File, String)",release-4.1.0,yes,4,2,2,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/upgrade(ServerConfiguration),release-4.1.0,yes,61,8,1,29,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/finalizeUpgrade(ServerConfiguration),release-4.1.0,yes,34,7,1,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/rollback(ServerConfiguration),release-4.1.0,yes,38,5,1,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/printHelp(Options),release-4.1.0,yes,4,1,1,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java/main(String[]),release-4.1.0,yes,53,8,1,30,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/accept(long),release-4.1.0,yes,4,2,1,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/process(long, ByteBuffer)",release-4.1.0,yes,4,1,2,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/run(),release-4.1.0,yes,43,7,0,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/gc(long),release-4.1.0,yes,8,2,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doGcLedgers(),release-4.1.0,yes,13,2,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doGcEntryLogs(),release-4.1.0,yes,18,3,0,8,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/compare(EntryLogMetadata, EntryLogMetadata)",release-4.1.0,yes,12,3,2,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doCompactEntryLogs(double),release-4.1.0,yes,34,6,1,8,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/shutdown(),release-4.1.0,yes,9,2,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/removeEntryLog(long),release-4.1.0,yes,6,2,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/compactEntryLog(long),release-4.1.0,yes,31,4,1,8,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/addLedgerSize(long, long)",release-4.1.0,yes,10,2,2,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/removeLedger(long),release-4.1.0,yes,7,2,1,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/containsLedger(long),release-4.1.0,yes,3,1,1,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/getUsage(),release-4.1.0,yes,6,2,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/isEmpty(),release-4.1.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/toString(),release-4.1.0,yes,7,1,0,8,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/accept(long),release-4.1.0,yes,4,1,1,0,0,0,0,0,0,0
